Unnamed: 0,file,id,date_time,dur,media_id,audio_kmeans_lables,audio_kmeans_center_dis,audio_text
194,yga0721-20250807004046-1209805667525406,yga0721,2025-08-07 00:40:46,49.23,1209805667525410,5,0.9214845442497775,"(1) High-energy Mandarin and Taiwanese vocals begin immediately, with a man and woman talking excitedly over a medium-tempo, upbeat pop BGM. (2) The sounds of a restaurant environment, including the clinking of forks and plates, are audible as the speakers comment on the food's taste. (3) The audio transitions to a bustling outdoor market atmosphere with louder, more chaotic overlapping voices, laughter, and high-pitched exclamations from the older woman. (4) Frequent sound effects (SFX) such as cartoon-style 'boing' sounds and emphasized laughter tracks are used to punctuate the humor."
195,yga0721-20250821133159-896951252717299,yga0721,2025-08-21 13:31:59,59.45,896951252717299,1,0.950367174075922,"(1) High-energy upbeat background music starts with rhythmic vocal cues in Mandarin repeating 'Want this? Use this!' accompanied by 'pop' sound effects. (2) A male voice speaks with an enthusiastic, fast-paced, and humorous tone, describing the problems of aging and hair loss. (3) The audio shifts to a more informative narrative style over the same upbeat BGM, explaining product features like absorption and cooling sensations. (4) Ambient sounds of water splashing are heard briefly during the shower scene. (5) The video ends with the narrator's loud, persuasive concluding remarks and a final musical flourish."
196,yga0721-20250821123310-1206568468289055,yga0721,2025-08-21 12:33:10,97.11,1206568468289050,0,0.929153656704264,"(1) Upbeat, high-tempo electronic music starts immediately. A male voice speaks in a very high-pitched, enthusiastic, and fast-paced tone. (2) A female voice joins in with a similar high-energy, cheerful tone, creating a lively dialogue. (3) Wind noise is audible in the background during outdoor scenes. (4) Sound effects such as high-pitched pings and chime sounds accompany the appearance of text and transition graphics. (5) The music continues at a steady pace while the speakers describe product features, maintaining a high volume throughout."
197,yga0721-20250812021958-1244855834282428,yga0721,2025-08-12 02:19:58,64.97,1244855834282430,5,0.9433557299469164,"(1) Fast-paced, upbeat electronic background music starts with high-energy male vocals shouting excitedly. (2) Dialogue between the male host and female companion begins, characterized by a humorous and loud tone. (3) Comical sound effects (SFX) like a 'whistle' and 'slap' are interspersed during dialogue transitions. (4) The sound of rustling plastic bags and opening bento lids is heard as the music continues. (5) Conversational voices dominate the audio as they eat, including sounds of chewing and exclamations of satisfaction, over a consistent rhythmic BGM."
198,yga0721-20251030161700-924138466826823,yga0721,2025-10-30 16:17:00,79.09,924138466826823,1,0.9838728079039388,"(1) High-energy, fast-paced electronic BGM starts immediately. Vocals consist of two males shouting in a comical, high-pitched, and aggressive manner during the bag-snatching skit. (2) At 0:19, the shouting transitions into a steady, enthusiastic narration by the main male character. The BGM remains upbeat and continuous. (3) Sound effects like 'ding' or 'swish' are heard during transitions and text pop-ups. (4) The narrator's voice remains dominant, maintaining a friendly and persuasive tone throughout the product introduction. (5) The music continues until the very end, fading out slightly as the video concludes."
199,yga0721-20250813172207-1930190404243851,yga0721,2025-08-13 17:22:07,88.8,1930190404243850,0,0.9165836186152888,"(1) High-energy, upbeat background music plays throughout. A male voice speaks loudly and excitedly in a mix of Mandarin and Taiwanese Hokkien, punctuated by frequent laughter from both the male and female participants. (2) The audio includes rhythmic dialogue between the four characters in the parking lot with clear, studio-like vocal quality despite being outdoors. (3) Sound effects (SFX) such as variety-show style 'ding' or 'boing' sounds are interspersed with the dialogue. (4) As the car starts moving, the roar of the engine revving and the whistling sound of a turbocharger are clearly audible. (5) Inside the car, the male voice becomes more high-pitched and frantic during acceleration, accompanied by the muffled sound of wind and tires on the road."
200,yga0721-20250814075453-1310205954200438,yga0721,2025-08-14 07:54:53,81.69,1310205954200440,0,0.7946709325741075,"(1) High-energy, upbeat electronic pop music with a fast tempo starts immediately. The man's voice is high-pitched, loud, and very enthusiastic as he introduces the location. (2) The music continues at a slightly lower volume, serving as a background for a conversational dialogue between a man and a woman discussing prices and features of the park. (3) Ambient sounds of an indoor playground are heard, including echoes and the boy's joyful shouting. (4) Various cartoon-style sound effects (SFX) such as dings and slides are layered over the music during the ride sequences. (5) The soundscape is dominated by water splashes, rushing water from the bucket, and children laughing. (6) The man provides a concluding remark with a friendly and satisfied tone as the music reaches its peak and fades out."
201,yga0721-20250815001530-1555000902224470,yga0721,2025-08-15 00:15:30,53.97,1555000902224470,5,0.9453998994011578,"(1) A male voice, slightly muffled by a mask, speaks with an enthusiastic and narrative tone. (2) A female voice enters, laughing and adding brief comments. (3) A second male voice, clear and loud, joins the conversation with laughter and quick responses. (4) The audio contains intermittent canned laughter sound effects and light, upbeat background music that maintains a playful atmosphere throughout."
202,yga0721-20250816165830-781014501072898,yga0721,2025-08-16 16:58:30,89.35,781014501072898,0,0.8385095619120474,"(1) Upbeat and energetic electronic BGM starts immediately. A male voice speaks loudly and enthusiastically in Mandarin, explaining he is at the station at 6 AM on Father's Day. (2) Ambient subway station echoes are heard in the background but are secondary to the vocals and music. (3) Occasional female laughter and short exclamation phrases complement the main narration. (4) Sound effects such as 'shing' or 'pop' are used when text overlays appear or when the card is peeled. (5) The music maintains a constant high-tempo rhythm until the end of the video, fading out as the man finishes his closing statement."
203,yga0721-20250815212818-1254296250142147,yga0721,2025-08-15 21:28:18,110.62,1254296250142150,0,0.8915125363775199,"(1) Fast-paced, upbeat, and comical music plays throughout. Loud, shouting voices of a male and female arguing in Mandarin and Taiwanese Hokkien dominate the start. (2) The male voice becomes high-pitched and enthusiastic, introducing the shop with high energy. (3) Sounds of dough being rolled and kitchen activity are layered with the energetic BGM. (4) A deeper, older male voice (the master) explains the pastry-making process in a friendly and professional tone. (5) Frequent comical sound effects (SFX) like pops and dings emphasize specific actions or text reveals. (6) The music remains consistent in tempo until a final crescendo at the end."
204,yga0721-20251119071610-952752077924332,yga0721,2025-11-19 07:16:10,89.59,952752077924332,0,0.861289260539636,"(1) The audio begins with a man's voice waking a woman up, followed by upbeat, mid-tempo electronic BGM. (2) In the garage, the man's voice has a slight reverb as he explains the rules of their '1st and 15th' date days. (3) Outside, ambient wind noise is audible over their conversation as they arrive at the museum. (4) In the exhibition hall, the environment becomes quiet and reverent, with the man's narration describing the paintings they see. (5) The upbeat music continues to the end as the couple exchanges final playful remarks."
205,yga0721-20250819065659-2302485320274289,yga0721,2025-08-19 06:56:59,71.94,2302485320274290,1,0.9881532905023134,"(1) Fast-paced, tense music plays initially, accompanied by the sound of scuffling feet and muffled shouting. (2) The music transitions into a bright, high-energy variety-show style BGM as the men start talking. (3) Male vocals are dominant, characterized by a loud, high-pitched, and extremely energetic tone in Mandarin. (4) A descriptive narration begins, explaining the product features over the upbeat music. (5) Ambient park noise is minimal, but sound effects like 'dings' and 'crunching' are added for emphasis during product shots. (6) The audio concludes with a final enthusiastic call to action and a short musical sting."
