file,audio_kmeans_lables,label,text,id
yga0721-20260116104856-912660264474887,1,Energetic Dialogue,"(1) A male voice speaks in a grave, formal, and rhythmic tone, mimicking the style of a public apology or a legal statement. (2) There is no background music, creating a 'studio quiet' acoustic environment that highlights the clarity of the vocals. (3) The audio is composed of fragmented edits where sentences are clipped together, resulting in a fast-paced but staccato vocal delivery. (4) No ambient noise or significant sound effects are detected beyond the clean studio recording of the speech.",yga0721
yga0721-20250502091851-858602230504081,1,Energetic Dialogue,"(1) High-energy BGM with a fast tempo starts immediately. A male voice (GaGe) speaks in a loud, enthusiastic, and high-pitched tone in Mandarin. (2) Sound effects (SFX) like camera shutters and 'bling' sounds are synced with on-screen text and photo appearances. (3) A mix of male and female voices is heard during a group conversation, characterized by frequent laughter and overlapping speech. (4) In the store scenes, ambient background noise of a retail environment is audible under the BGM, while the dialogue focuses on fashion advice. (5) The music swells in volume towards the end, shifting to a more rhythmic 'reveal' style track as the clothing montage plays out.",yga0721
yga0721-20250506012617-911189038118588,1,Energetic Dialogue,"(1) High-energy, upbeat electronic pop music begins immediately. A male voice speaks loudly and rapidly with an excited, humorous tone. (2) Sounds of a plastic bag rustling are audible over the music. (3) A female voice enters the conversation, sounding explanatory and slightly tired compared to the male's high energy. (4) The audio shifts to a more formal but still energetic sales pitch style as the male narrator describes product features. (5) Sharp sound effects like 'dings' and digital 'swooshes' accompany the appearance of text and product highlights. (6) The music remains consistent and energetic until the end, with both voices harmonizing for a final call to action.",yga0721
yga0721-20250727142015-1613048089709392,1,Energetic Dialogue,"(1) Fast-paced, upbeat electronic background music plays continuously throughout the video. (2) A male voice speaks enthusiastically in Mandarin, providing historical context and descriptions of the tea shops being visited. (3) A female voice occasionally chimes in with short comments, laughs, or reactions to the male host's statements. (4) Discrete sound effects like slurping are audible during the tasting segments. (5) Low-level ambient street noise, including passing vehicles, is occasionally audible beneath the music and vocals.",yga0721
yga0721-20250718185626-890983677181770,1,Energetic Dialogue,"(1) Upbeat, high-tempo pop music plays throughout the video. (2) A loud, energetic male voice provides continuous narration and interacts with people, shouting prices and jokes. (3) The background is filled with the ambient sounds of a large crowd: constant chatter, laughter, and the rustling of shopping bags. (4) Distinct cartoonish sound effects (boing, ding) and recorded laughter are used to emphasize humorous interactions between the creator and the shoppers.",yga0721
yga0721-20250705105813-2651614961884089,1,Energetic Dialogue,"(1) The video begins with a female voice speaking in a casual, storytelling tone, accompanied by rhythmic, upbeat background music. (2) A male voice enters, sounding very energetic and high-pitched, leading to a segment where he and a crowd of people repeatedly shout a specific phrase with high volume and excitement. (3) The audio continues with a mix of dialogue between a man and a woman, characterized by frequent laughter, overlapping speech, and ambient crowd noise. (4) Sound effects like 'swooshes' are used during scene transitions. (5) The background music remains consistent until the end of the clip.",yga0721
yga0721-20250626215409-1535509637524594,1,Energetic Dialogue,"(1) High-energy, upbeat BGM starts immediately. A male voice speaks loudly and enthusiastically in Mandarin with a Taiwanese accent, introducing the guest. (2) Sound of clapping and crowd cheering SFX is layered over the host's introduction. (3) The host explains the challenge rules; his voice remains the dominant audio element. (4) Dramatic 'whoosh' and 'impact' SFX play as the giant bowl is revealed in the restaurant. (5) Sounds of slurping and occasional short comments from the female guest (soft, calm tone) contrast with the host's energetic commentary. (6) The music reaches a crescendo and then continues into a fade-out during the final call-to-action.",yga0721
yga0721-20250515235415-850859514623118,1,Energetic Dialogue,"(1) High-energy upbeat background music plays throughout. A male voice speaks loudly and excitedly in Mandarin about branding and purchasing clothes. (2) Multiple voices join in with laughter and short interjections, creating a lively group conversation atmosphere. (3) Sound effects including canned laughter and cheers are added to emphasize comedic moments. (4) The main speaker lets out a loud, genuine laugh that peaks the audio volume.",yga0721
yga0721-20250523150647-1454968552999354,1,Energetic Dialogue,"(1) Male voice (deep and slightly muffled by the mask) begins speaking with a steady, conversational tone about attending events together. (2) Loud, high-pitched laughter from a second male voice (the host) enters, accompanied by clear, professional-grade studio acoustics. (3) Ambient sound includes the occasional rustling of clothes and the clicking of a cup on a table. (4) At 0:23, the host begins singing a brief, dramatic melody in a mock-serious tone while the female voice laughs in the background. (5) The final phase consists of fast-paced, overlapping dialogue and intense laughter as they discuss 'AI generation', ending with high-energy banter.",yga0721
yga0721-20250709084015-1941790690091288,1,Energetic Dialogue,"(1) Upbeat, fast-paced electronic background music starts immediately. A high-energy male voice speaks quickly with a humorous and slightly exaggerated tone. (2) The music continues as the speaker's voice remains dominant, shifting from a comedic narrative about the stock market to a more informative, promotional tone. (3) Subtle sound effects (SFX) such as digital beeps and clicking sounds occur when the speaker points to features on the device. (4) Ambient outdoor sounds like wind and distant birds are present but heavily suppressed by the studio-quality vocal recording and BGM. (5) A sharp 'power-off' sound effect is heard during the indoor scene simulation. (6) The music maintains a constant, energetic rhythm throughout the product demonstration until the end.",yga0721
